id,name,description,meal_category,meal_parent_category
503012,Pizza Tonno Cipolla,mit Thunfisch und Zwiebeln,Pizza Tonno,Pizza
264064,Spaghetti Marinara,mit Meeresfrüchten und Knoblauch in Tomatensauce,Spaghetti Marinara,Pasta
588254,Pizza Tonno,"mit Thunfisch, Zwiebeln, Kapern und Sardellen",Pizza Tonno,Pizza
321952,Party Grundpizza,,Partypizza,Pizza
136640,Pasta Spinaci,"mit Spinat, Sahnesauce und Knoblauch",Pasta Spinaci,Pasta
185912,Spaghetti Bolognese,mit Fleischsauce,Spaghetti Bolognese,Pasta
330596,Pizza Mozzarella,"mit Mozzarella, frischen Tomaten und Basilikum",Pizza Mozzarella,Pizza
120793,Spaghetti Al Forno,"mit Rinderhack, frischen Champignons, Sahne und Käse",Spaghetti alla Panna,Pasta
657705,Pizza Mista,"mit Schinken, Salami und Champignons ",Pizza Mista,Pizza
268621,Pizza mit Allem,"mit Schinken, Salami, Peperoniwurst, Paprika, Pilzen, Zwiebeln, Oliven, Peperoni (mild) und Käse",Pizza mit Allem,Pizza
440679,Pizza Meeresfrüchte,wahlweise Knoblauch,Pizza Frutti di Mare,Pizza
716315,Pizza Mexicana,"mit Rinderhack, Barbecuesauce, Jalapenos, Paprika und Mais",Pizza Mexicana,Pizza
253917,Pizza Broccoli,mit Broccoli,Pizza Broccoli,Pizza
249712,Pizza Alaska,"mit Thunfisch, Zwiebeln und Käse",Pizza Alaska,Pizza
560467,Pizza Caprese,"mit frischen Tomaten, Mozzarella und Basilikum",Pizza Caprese,Pizza
730876,Gnocchi al Gorgonzola e Spinaci,mit Gorgonzola und Spinat,Gnocchi Gorgonzola,Pasta
558449,Pizza Gemüse,"mit Brokkoli, Erbsen und Spinat",Pizza Gemüse,Pizza
662278,Pizza Firenze,"mit Paprika, Zwiebeln, Artischocken und Oliven",Pizza Firenze,Pizza
701297,Pizza Margherita,,Pizza Margherita,Pizza
734271,Pizza Gamberetti,mit Krabben,Pizza Gamberetti,Pizza
156992,Spaghetti all Panna é Funghi,"mit Schinken, Champignons, Ei und Sahnesauce",Spaghetti Funghi,Pasta
312982,Pizza Vegetaria,"mit Champignons, Broccoli, Spinat, Zwiebeln und Artischocken",Pizza Vegetaria,Pizza
418449,Pizzabrötchen mit Hinterkochschinken,8 Stück gefüllt mit echtem Gouda und Hinterkochschinken,Pizzabrötchen,Pizza
283768,Pizza Vegetarisch,mit verschiedenem Gemüse,Pizza Vegetaria,Pizza
576169,Pizza Vegetaria,"mit frischen Champignons, Paprika, Peperoni, Artischocken und Zwiebeln",Pizza Vegetaria,Pizza
186430,Pizza Toscana,"mit Schinken, Zwiebeln, Paprika und Artischocken",Pizza Toscana,Pizza
74513,Pizza Chicken Hot Tandoori,"mit Hähnchen, Peperoni (mild oder scharf) und Champignons",Pizza Chicken,Pizza
284603,Pizza Milano,mit Schinken und Champignons,Pizza Milano,Pizza
330769,Pizza Rustica,"mit Salami, Kapern, Sardellen und Peperoni",Pizza Rustica,Pizza
692424,Cheesy Pizza Chicken Curry,"mit Tomatensauce, Currysauce, Mozzarella, Hähnchenbrustfilet und Ananas",Pizza Chicken,Pizza
510364,Pizza Parma,"mit frischen Tomaten, Mozzarella, Basilikum und Parmaschinken",Pizza Parma,Pizza
722332,Pizza Vesuvio,mit frischer Paprika,Pizza Vesuvio,Pizza
498744,Combinazione,verschiedene Nudelsorten mit Hackfleischsauce,Combinazione,Pasta
388769,Pizza Italia,"mit Spinat, Paprika und Zwiebeln",Pizza Italia,Pizza
421596,Pizza Italia,"mit Tomatensauce, Vorderschinken, Champignons und Käse",Pizza Italia,Pizza
733329,Pizza Mista,"mit Schinken, Käse, Zwiebeln und Peperoni",Pizza Mista,Pizza
218184,Pizza Prosciutto Funghi,mit Schinken und frischen Champignons,Pizza Prosciutto,Pizza
713704,Pizza Mais,mit Mais,Pizza Mais,Pizza
446826,Pizza Bolognese,"mit Schweine Hack, Zwiebeln und Käse",Pizza Bolognese,Pizza
21389,Pizza Sucuk,mit türkischer Knoblauchwurst und Zwiebeln,Pizza Sucuk,Pizza
98634,Pizza Pollo (Hähnchenbrust),"mit Tomatensauce, Mozzarella, gegrillter Hähnchenbrust, Paprika-Mix, Kirschtomaten, Rucola und Parmesan",Pizza Chicken,Pizza
674120,Pizza Alaska,"mit Meeresfrüchten wie z.B. Shrimps, Calamari, Muscheln. Mit viel Knoblauch und Gouda überbacken",Pizza Alaska,Pizza
741368,Pizza Diavolo,"mit Schinken, Salami, Paprika, Peperoni, Knoblauch und Zwiebeln",Pizza Diavolo,Pizza
194787,Pizza Speciale,"mit Tomaten, Käse, Salami, Paprika und Zwiebeln",Pizza Spezial,Pizza
266349,"Pasta mit Sahnesauce und Käse, überbacken",mit einer Capri Sonne und einer kleinen Überraschung,Pasta Panna,Pasta
694318,Pasta Spinaci,"mit Schinken, Spinat und Sahnesauce",Pasta Spinaci,Pasta
483748,Pizza Salami,"mit Tomatensauce, Käse und Salami",Pizza Salami,Pizza
250856,"Pizzabrötchen, 10 Stück",,Pizzabrötchen,Pizza
645947,Pasta Quattro Formaggi,mit vier Käsesorten,Pasta Quattro Formaggi,Pasta
422065,Pizza Tonno e Cipolla,mit Thunfisch und Zwiebeln,Pizza Tonno,Pizza
716410,Pizza Funghi,mit frischen Champignons,Pizza Funghi,Pizza
368685,Pasta Mista,"2 Nudelsorten mit Tomaten-Sahnesauce, Fleischsauce und Käse überbacken",Pasta Mista,Pasta
426254,Pizza Bombay,"mit Hähnchen, Ananas und Currysauce",Pizza Bombay,Pizza
698854,Pizza Istanbul,"mit Tomaten, Zwiebeln, Paprika, Hähnchenbrustfilet, Käse und Jalapenos",Pizza Istanbul,Pizza
549174,Gnocchi Sorrentina,"mit Tomatensauce, Mozzarella und Basilikum",Gnocchi Sorrentina,Pasta
572338,Pizza Americana,"mit Salami, Schinken, Champignons, Mais, Erbsen und Zwiebeln",Pizza Americana,Pizza
548494,Pizza Italia,"mit Schinken, Artischocken und Zwiebeln",Pizza Italia,Pizza
528862,Pizzabrot,,Pizzabrot,Pizza
166793,Pasta Spinaci,"mit Spinat, Sahnesauce und Knoblauch",Spaghetti Spinaci,Pasta
358421,Gnocchi Carbonara,"mit Schinken, Sahne und Ei",Gnocchi Carbonara,Pasta
65764,Pizza Margherita,mit Tomatensauce und Käse,Pizza Margherita,Pizza
334280,Pizza Prosciutto,mit Vorderschinken,Pizza Prosciutto,Pizza
621671,Maccheroni Bolognese,mit delikater Hackfleischsauce,Maccheroni Bolognese,Pasta
459196,Pizza Tonno e Cipolle,mit Thunfisch und Zwiebeln,Pizza Tonno,Pizza
521919,Tortellini Italia,"mit Schinken, Broccoli und Zwiebeln und Sahnesauce",Tortellini Italia,Pasta
442006,Pizza Tonno,mit Thunfisch und roten Zwiebeln,Pizza Tonno,Pizza
130348,Pasta Bolognese,mit Fleschsauce,Spaghetti Bolognese,Pasta
736069,Spaghetti al Forno,mit Fleischsauce und Sahne überbacken,Spaghetti al Forno,Pasta
276547,Pizzabrötchen mit Salami,6 Stück gefüllt mit Salami und Käse,Pizzabrötchen,Pizza
626949,Pizza Vesuvio,"mit Salami, Thunfisch und Zwiebeln",Pizza Vesuvio,Pizza
587504,Pizza Tonno,"mit Schinken, Thunfisch und Zwiebeln",Pizza Tonno,Pizza
424601,Spaghetti Matriciana,"mit Speck, Zwiebeln und Tomatensauce (scharf)",Spaghetti Matriciana,Pasta
615861,Pizza Torino,"mit Thunfisch, Lachs, milden Peperoni und gekochtem Ei",Pizza Torino,Pizza
465762,Pizza Mexiko,"mit Mais, Weichkäse, Zwiebeln und Peperoni",Pizza Mexiko,Pizza
106227,Spaghetti Aglio e Olio Peperoncino,"Spaghetti mit Knoblauch, Olivenöl und Peperoni, scharf",Spaghetti Aglio e Olio,Pasta
347611,Pizzabrötchen Oriental mit Geflügelfleisch,Ananas und Käse NEU,Oriental,Pizza
31832,Spaghetti alla Bolognese,mit Fleischsauce,Spaghetti Bolognese,Pasta
443279,Pizza Frutti di Mare,mit Meeresfrüchten und Knoblauch,Pizza Frutti di Mare,Pizza
395316,Pizza Hawaii,mit Schinken und Ananas,Pizza Hawaii,Pizza
565787,Pizza Quattro Stagioni,"mit Salami, Schinken, Thunfisch und Champignons",Pizza Quattro Stagioni,Pizza
512721,Pizza Quattro Staggione,"mit Schinken, Salami, Champignons und Artischocken",Pizza Quattro Stagioni,Pizza
79276,Tagliatelle al Salmone,"mit Lachs, Tomaten, Sahne, Knoblauch",Tagliatelle Salmone,Pasta
515135,Pizza Rustica,"mit Schinken, Salami, Peperoni, Zwiebeln, Paprika und Champignons",Pizza Rustica,Pizza
291400,Pizza Lachs,"mit Spinat, frischem Lachs und Knoblauch",Pizza Salmone,Pizza
688544,Pasta Broccoli,"mit Broccoli, Tomaten-Sahnesauce und Knoblauch",Pasta Broccoli,Pasta
465501,Calzone Hack,"mit Hack, Champignons, Mais und Paprika",Pizza Calzone,Pizza
566673,Pizza Rustica,"mit Thunfisch, Spinat, Zwiebeln, Oliven und Schafskäse",Pizza Rustica,Pizza
374928,Pizzabrötchen mit Schinken,,Pizzabrötchen mit Schinken,Pizza
80820,Pizza Tonno,"mit Thunfisch, Zwiebeln, Käse, Tomatensauce und Oregano",Pizza Tonno,Pizza
29105,Mittagsangebot - Pizza Tonno,mit Thunfisch und Zwiebeln,Pizza Tonno,Pizza
120556,Spaghetti Bolognese,mit Hackfleischsauce,Spaghetti Bolognese,Pasta
360068,Pizza Italia,"mit Spinat, Spargel und Paprika",Pizza Italia,Pizza
688225,Pizza Quattro Formaggi,"mit Mozzarella, Gorgonzola, Parmesan und Schafskäse",Pizza Quattro Formaggi,Pizza
211428,Pizza Prosciutto,"mit Tomatensauce, Schinken und Käse",Pizza Prosciutto,Pizza
594608,Pizza Cipolla,mit Zwiebeln,Pizza Cipolla,Pizza
454531,Pizza Parma,"mit Tomaten, Käse, parmaschinken, Ruccola und Parmesanscheiben",Pizza Parma,Pizza
270184,Tagliatelle Bolognese,grüne Nudeln mit Hackfleischsauce,Tagliatelle Bolognese,Pasta
55554,Rigatoni Quattro Formaggi,vier Käsesorten,Rigatoni Quattro Formaggi,Pasta
524693,Pizza Tonno,Thunfisch,Pizza Tonno,Pizza
4556,Dienstag - Rigatoni dello Chef,mit Broccoli und Schafskäse in Sahne-Sauce,Rigatoni alla Chef,Pasta
566827,Pizza Prosciutto,mit Vorderschinken,Pizza Prosciutto,Pizza
339780,Pizza Mare,"mit Tomatensauce, Käse, Meeresfrüchten und Knoblauch",Pizza Frutti di Mare,Pizza
320334,Partypizza Europa,"mit Schinken, Sardellen, Kapern, Oliven, Zwiebeln und Knoblauch",Pizza Europa,Pizza
470266,Pizza Sucuk,"mit Knoblauchwurst, Zwiebeln und frischem Paprika, scharf",Pizza Sucuk,Pizza
172982,Kinderpizza Hackfleisch und Zwiebeln,,Pizza Hackfleisch,Pizza
42600,Pizza Gourmet,"mit Tomaten-Sauce, Spinat, Broccoli, Paprika, Zwiebeln und Curry-Sauce",Pizza Gourmet,Pizza
295427,Pizza Margherita mit 3 Zutaten,nach Wahl,Pizza Margherita,Pizza
81807,Maccheroni Gorgonzola,mit Gorgonzola und Sahne,Maccheroni Gorgonzola,Pasta
323578,Pizza Diavolo (scharf),"mit Paprika, Rindersalami, frischen Champignons und Peperoni",Pizza Diavolo,Pizza
307863,Pizza Vorderschinken-Peperoni-Hackfleisch-Oliven,scharf,Pizza Schinken Peperoni,Pizza
187987,Tagliatelle Salmone,mit Tomaten - Sahnesauce,Tagliatelle Salmone,Pasta
339269,Tortellini alla Panna,gefüllte Nudeln mit Schinken in Sahnesauce,Tortellini alla Panna,Pasta
466301,Maccaroni Hawaii,mit Schinken und Ananas,Maccheroni Hawaii,Pasta
610524,Penne Carbonara,"mit Schinken, Ei und Sahne",Penne Carbonara,Pasta
431863,Pizza Milano,"mit Hähnchen, Ananas und Mais",Pizza Milano,Pizza
310480,Gnocchi mit Broccoli,"Schinken, Champignons und Sahnesauce",Gnocchi Broccoli,Pasta
482344,Spaghetti a al Gamberi,"mit Tomatensauce, Krabben und Knoblauch",Spaghetti Gamberetti,Pasta
300904,Calzone Margherita,mit Tomatensauce und Käse,Pizza Calzone,Pizza
103549,Pizza Mista,"mit Schinken, Champignons und Salami",Pizza Mista,Pizza
607813,Pizza Funghi,mit Champignons,Pizza Funghi,Pizza
133336,Pizza Gamberi,mit Krabben,Pizza Gamberi,Pizza
669918,Pizza Salami,mit Salami,Pizza Salami,Pizza
278972,Tagliatelle Salmone,mit Sahnesauce und Lachs,Tagliatelle Salmone,Pasta
697580,Pizza Calzone,"gefüllt mit Schinken, Thunfisch und Champignons",Pizza Calzone,Pizza
209290,Pasta Bolognese Mac,mit Hackfleisch und Sahnesauce,Spaghetti Bolognese,Pasta
374273,Pizza Mexicana Hack,"mit Paprika, Zwiebeln, Peperoni und Chili",Pizza Mexicana,Pizza
76834,Tortellini alla Panna,Teigtaschen mit Schinken und Sahnesauce,Tortellini alla Panna,Pasta
213257,Pizza Venezia,"mit Thunfisch, Vorderschinken und Salami",Pizza Venezia,Pizza
372449,Maccaroni Vegetarisch,mit verschiedenem Gemüse in Tomaten-Sahnesauce,Maccheroni Vegetaria,Pasta
151398,Spaghetti alla Panna,mit Sahnesauce und Schinken,Spaghetti alla Panna,Pasta
705724,Pizza Mexikana,"mit Bohnen, Zwiebeln, Oliven, Chilli, Hackfleisch, Peperoni und frischen Tomaten",Pizza Mexikana,Pizza
620225,Pizza Caprese,"mit frischen Tomaten, Basilikum und Mozzarella",Pizza Caprese,Pizza
138285,Pizza Calzone,"mit Tomaten, Käse, Schinken und Champignons",Pizza Calzone,Pizza
460703,Tortellini Carbonara,"mit Formfleischvorderschinken, Ei und Sahne",Tortellini Carbonara,Pasta
261726,Pizzabrot,mit Knoblauch,Pizzabrötchen,Pizza
362035,Pasta Mista,mit 4 verschiedenen Nudelsorten und Formfleischschinken-Sahnesauce,Pasta Mista,Pasta
155044,Gnocchi Formaggio,mit drei verschiedenen Käsesorten,Gnocchi Formaggi,Pasta
309101,Pasta al Forno,verschiedene Nudelsorten in Fleischsauce überbacken,Pasta al Forno,Pasta
208335,Spaghetti Bolognesesauce,,Spaghetti Bolognese,Pasta
546306,Gnocchi Gorgonzola,mit Gorgonzola-Sahnesauce,Gnocchi Gorgonzola,Pasta
17547,Calzone,"mit Vorderschinken, Thunfisch und frischen Champignons",Pizza Calzone,Pizza
428659,Pasta Bolognese,mit Fleischsauce,Pasta Bolognese,Pasta
341780,Dienstags - Spaghetti Chef,"mit Hähnchenstreifen, Paprika, Zwiebeln, Knoblauch und Peperoni in Tomaten-Sahnesauce",Spaghetti alle Chef,Pasta
712962,Mittwochsangebot - Makkaroni Bolognese,Makkaroni mit Bolognesesauce,Maccheroni Bolognese,Pasta
533584,Pizza Calzone,"mit Schinken, Pilzen und Ei",Pizza Calzone,Pizza
633155,Pizza Athen,"mit Blattspinat, Weißkäse und Knoblauch",Pizza Athen,Pizza
447018,Pizza Vegetaria,"mit Champignons, frischen Tomaten, Broccoli und Mais",Pizza Vegetaria,Pizza
46601,Rigatoni Ala Panna,mit Vorderschinken und Sahnesauce,Rigatoni alla Panna,Pasta
389423,Pasta Frutti di Mare,mit Meeresfrüchten und Tomatensauce,Pasta Frutti di Mare,Pasta
441829,Penne Carbonara,"mit Sahnesauce, Ei und Schinken",Penne Carbonara,Pasta
71661,Rigatoni Bolognese,mit Hackfleischsauce,Rigatoni Bolognese,Pasta
685382,Pizza Zingara,"mit Thunfisch, Zwiebeln, Peperoni Paprika, Knoblauch und Chilli",Pizza Zingara,Pizza
398766,Dienstagsangebot - Pizza Margarita,,Pizza Margherita,Pizza
682385,Pizza Thunfisch,mit Thunfisch und Zwiebeln,Pizza Thunfisch,Pizza
20944,Pizza Spinat,mit frischen Champignons und Blattspinat,Pizza Spinaci,Pizza
440940,Gnocchi Cherry,mit Cherry-Tomaten in Olivenöl,Gnocchi al Pesto,Pasta
194531,Spaghetti Gorgonzola,mit Gorgonzola-Käse,Spaghetti Gorgonzola,Pasta
173673,Pizza Shrimps,die Feine!,Pizza Shrimps,Pizza
201728,Tortellini Carbonara,mit Schinken und Sahnesauce,Tortellini Carbonara,Pasta
464155,Pizza Bolognese,mit Fleischsauce und Käse,Pizza Bolognese,Pizza
317789,Pizza Funghi,"mit Champignons, Tomaten und Käse",Pizza Funghi,Pizza
265399,Pizzabrot,,Pizzabrötchen,Pizza
657661,Pizza Calzone,"gefüllte Pizza mit Vorderschinken, Salami, Champignons und Ei",Pizza Calzone,Pizza
409341,Pizza Margherita,,Pizza Margherita,Pizza
375529,Pasta Bologna,mit Fleischsauce,Pasta Bolognese,Pasta
511270,Pizza Torino,"mit Schinken, Salami und Mais",Pizza Torino,Pizza
12667,"Pizza mit Thunfisch, Zwiebeln und Kapern",,Pizza Tonno,Pizza
384624,Pizzabrötchen Mix inkl. hausgemachtem Dip,"6 Stück, mit Sesam, Mohn, Sonnenblumenkernen und einem hausgemachten Dip aus Crème fraîche",Pizzabrötchen,Pizza
420195,Pizza Fliegender Holländer,"mit Schinken, Broccoli, Tomaten, Sauce Hollandaise und Mozzarella",Pizza Fliegender Holländer,Pizza
101164,Pasta Marinara,mit Meeresfrüchten und Napolisauce,Pasta Marinara,Pasta
153160,Gnocchi al Forno,überbackene Nudeln mit Schinken in Tomaten-Sahnesauce und Käse,Gnocchi al Forno,Pasta
564448,Pizza Philadelphia,"mit Frischkäse, Blattspinat, süßen roten Zwiebeln & Gouda",Pizza Philadelphia,Pizza
226246,Pizza Italia,"mit Mozzarella, Tomaten und Ruccola",Pizza Italia,Pizza
13264,Pizza Prosciutto,mit Vorderschinken,Pizza Prosciutto,Pizza
45162,Pizza Salami,,Pizza Salami,Pizza
561870,Pizza Parma,"mit Parmaschinken, Rucola, MOzzarella, Tomatenstücken, Parmesan, Knoblauch und Oregano",Pizza Parma,Pizza
735656,Pizza Parma,"mit Parmaschinken, Mozzarella, frischen Tomaten und Rucola",Pizza Parma,Pizza
58496,Pizza Contadina,"mit Spinat, Ei und Speck",Pizza Contadina,Pizza
467513,Pizza Frutti di Mare,mit Meeresfrüchten,Pizza Frutti di Mare,Pizza
60333,Penne Pesto,,Penne al Pesto,Pasta
469620,Tortellini Pomodoro,mit Tomatensauce,Tortellini Pomodoro,Pasta
619941,Pizza Funghi,mit Champignons,Pizza Funghi,Pizza
414353,Pizzabrötchen mit Schinken & Käse,6 Stück,Pizzabrötchen mit Schinken,Pizza
146908,Rigatoni al Forno,mit Tomaten-Hackfleisch-Sahnesauce und Schinken überbacken,Rigatoni al Forno,Pasta
677062,Pizza New York,"mit gebratene Rinderfilet-Streifen, grünem Spargel und frischen Tomaten. Dazu Sauce Hollandaise und grob gestoßener Pfeffer - überbacken mit Gouda",Pizza New York,Pizza
692356,Pizza Hawaii,mit Vorderschinken und Ananas,Pizza Hawaii,Pizza
624107,Pizza Mozzarella,mit Mozzarella und Basilikum,Pizza Mozzarella,Pizza
99073,Maccharoni Broccoli,mit Broccoli und Tomaten-Sahnesauce,Maccheroni Broccoli,Pasta
713741,Maccheroni Carbonara,mit Champignons in Gorgonzola-Sahnesauce,Maccheroni Carbonara,Pasta
442521,Pizza Artischocken mit Paprika,,Pizza Artischocken,Pizza
15942,Spaghetti Broccoli,mit Knoblauch in Tomaten-Sahnesauce und mit Käse überbacken,Spaghetti Broccoli,Pasta
313939,Pizza Broccoli,"mit Broccoli, Pute, Mais und Zwiebeln",Pizza Broccoli,Pizza
618340,Pizza Pescatore,"mit Thunfisch, Krabben, Muscheln und Sardellen",Pizza Pescatore,Pizza
345717,Pizza Salami-Schinken-Champignons,,Pizza Salami,Pizza
269199,Pasta Marinara,"mit Thunfisch, Krabben und Tomatensauce",Pasta Marinara,Pasta
156409,Pizza Hawaii,"mit Tomatensauce, Mozzarella, Schinken und Ananas",Pizza Hawaii,Pizza
294076,Pizza Toscana,mit Schinken und Champignons,Pizza Toscana,Pizza
420865,Pizza Spinat,mit Vorderschinken und Spinat,Pizza Spinaci,Pizza
506149,Pizza Venezia,"mit Thunfisch, Broccoli und Sauce Hollandaise",Pizza Venezia,Pizza
734710,Pizza Spinaci,"mit Blattspinat, roten Zwiebeln und Knoblauch",Pizza Spinaci,Pizza
720508,Spaghetti Marinara,"mit Meeresfrüchten, Tomatensauce, Sahnesauce und Knoblauch",Spaghetti Marinara,Pasta
741496,Pizza Spinaci,mit Spinat und Knoblauch,Pizza Spinaci,Pizza
499966,Maccaroni Hawaii,mit Schinken und Ananas,Maccheroni Hawaii,Pasta
465125,Pasta Vegetaria,"mit Paprika, Knoblauch, Peperoni, Oliven, Zwiebeln, Sahne und Tomatensauce",Pasta Vegetaria,Pasta
704135,Pizza Tonno,"mit Zwiebeln, doppelter Portion Thunfisch, Oliven und extra Käse",Pizza Tonno,Pizza
403431,Pizza Spinaci,"mit frischem Blattspinat, Ei, Zwiebeln und Schafskäse",Pizza Spinaci,Pizza
121492,Pizza Vier Jahreszeiten,"mit Schinken, frischen Champignons, Peperoniwurst und frischer Paprika",Pizza Vier Jahreszeiten,Pizza
594690,Pizza Thunfisch,,Pizza Thunfisch,Pizza
491025,Pizza Zingara,"mit Thunfisch, Champignons, Peperoni, Zwiebeln und Knoblauch, scharf",Pizza Zingara,Pizza
588735,Pizza Mamma Mia,"mit Thunfisch, Broccoli, Zwiebeln, milder Peperoni und Hirtenkäse",Pizza Mamma Mia,Pizza
519362,Pizza Caprese,"mit frischen Tomaten, Mozzarella und frischem Basilikum",Pizza Caprese,Pizza
441767,Pizza Hawaii,mit gekochtem Schinken und Ananas,Pizza Hawaii,Pizza
549587,Pizza Mexikana,"mit Hackfleisch, Paprika, Mais, Zwiebeln, Jalapenos und BBQ-Sauce",Pizza Mexikana,Pizza
115914,Pizza Artischocken,,Pizza Artischocken,Pizza
630723,Pizza Amore,"mit Hähnchenfleisch, Pilzen und Mozzarella",Pizza Amore,Pizza
712829,Maccheroni Vegetaria,mit verschiedenem frischen Gemüse und mit Tomaten-Sahnesauce überbacken,Maccheroni Vegetaria,Pasta
163714,Calzone vegetarisch,"mit Champignons, Zwiebeln, Paprika, Artischocken und Broccoli",Pizza Calzone,Pizza
90396,"Pizza mit Salami, Peperoni, Pilzen und doppelt Käse",,Pizza Salami,Pizza
164268,Pizza mit Spinat und Mozzarella,,Pizza Spinaci,Pizza
49966,Spaghetti Meeresfrüchte,,Spaghetti Frutti di Mare,Pasta
84352,Rigatoni Gamberi,"mit Champignons, Erbsen, Shrimps und Tomatensauce",Rigatoni Gamberetti,Pasta
509269,Pizza Calzone,"mit Schinken, Salami, Pilze, Peperoniwurst und Paprika",Pizza Calzone,Pizza
533624,Pizza Mais,mit Tomatensauce und Käse,Pizza Mais,Pizza
212165,Pizza Champignons,,Pizza Funghi,Pizza
579303,Pizza Gorgonzola,"mit Tomaten, Käse und Gorgonzola",Pizza Gorgonzola,Pizza
579562,Pizza Caprese,"mit Tomatensauce, Käse, frischen Tomaten, Mozzarella und Basilikum",Pizza Caprese,Pizza
469956,Mini Pizza Salami,"ca 17 cm, mit Salami",Pizza Salami,Pizza
160043,Rigatoni Bolognese,mit Hackfleischsauce,Rigatoni Bolognese,Pasta
54961,Pizza Vegetaria,"mit Tomaten, Käse, Champignons, Paprika, Peperoni und Artischocken",Pizza Vegetaria,Pizza
514155,Pizza Roma,"mit Salami, Schinken, Champignons, Peperoni und Paprika",Pizza Roma,Pizza
289614,Pizza Carbonara,"mit Spaghetti, Formfleischschinken und Ei",Pizza Carbonara,Pizza
280622,Tortellini Gorgonzola,"mit Schinken, Sahne und Gorgonzola",Tortellini Gorgonzola,Pasta
4093,Tortellini a la Panna,"mit Sahnesauce, Schinken und Petersilie",Tortellini alla Panna,Pasta
382156,Calzone,"mit Schinken-Imitat, Salami, Champignons und Thunfisch",Pizza Calzone,Pizza
178227,Pizza Italia,"mit Salami, Sardellen und Kapern",Pizza Italia,Pizza
397955,Pizza Rucola Salami,"mit Salami, Rucola und Parmesan",Pizza Salami,Pizza
277434,Pizza Vegetaria,mit verschiedenem Gemüse,Pizza Vegetaria,Pizza
553640,Pizza Prosciutto,mit Schinken,Pizza Prosciutto,Pizza
329505,Pizza Valentino,"mit Schinken, Champignons, Artischocken und Ei",Pizza Valentino,Pizza
729003,Pizza California,"mit Thunfisch, Schinken und Spinat",Pizza California,Pizza
250667,Pizza Hawaii,mit Schinken und Ananas,Pizza Hawaii,Pizza
245601,Pasta Bolognese,mit Bolognese Sauce,Spaghetti Bolognese,Pasta
454,Pizza Milano,"mit Tomaten, Käse, Mozzarella, Parmaschinken, Rucola und frischen Tomaten",Pizza Milano,Pizza
743702,Pizza Cipolla,"mit Tomatensauce, Käse und Zwiebeln",Pizza Cipolla,Pizza
230857,Pizza Chef,"mit Thunfisch, Zwiebeln, Champignons, Paprika und Peperoni, scharf",Pizza Chef,Pizza
254070,Gnocchi Gorgonzola,"mit Schinken, Gorgonzola und Sahnesauce",Gnocchi Gorgonzola,Pasta
237615,Tortellini dello Chef,"mit Schinken, Champignons, Tomaten und Fleischsauce",Tortellini alla Chef,Pasta
154221,Pizza Diavolo,mit Salami und Peperoni (scharf),Pizza Diavolo,Pizza
